test_type,protocol,iteration,phase,duration_us
connection_phase,SPVA_CERTMON,36,search,1254
connection_phase,SPVA_CERTMON,36,tcp_connect,9965
connection_phase,SPVA_CERTMON,36,validation,823
connection_phase,SPVA_CERTMON,36,create_channel,13031
connection_phase,SPVA_CERTMON,36,total,25073
connection_phase,SPVA_CERTMON,37,search,2762
connection_phase,SPVA_CERTMON,37,tcp_connect,10361
connection_phase,SPVA_CERTMON,37,validation,758
connection_phase,SPVA_CERTMON,37,create_channel,13817
connection_phase,SPVA_CERTMON,37,total,27698
connection_phase,SPVA_CERTMON,38,search,2630
connection_phase,SPVA_CERTMON,38,tcp_connect,12102
connection_phase,SPVA_CERTMON,38,validation,2493
connection_phase,SPVA_CERTMON,38,create_channel,15220
connection_phase,SPVA_CERTMON,38,total,32445
connection_phase,SPVA_CERTMON,39,search,3182
connection_phase,SPVA_CERTMON,39,tcp_connect,10800
connection_phase,SPVA_CERTMON,39,validation,407
connection_phase,SPVA_CERTMON,39,create_channel,15678
connection_phase,SPVA_CERTMON,39,total,30067
connection_phase,SPVA_CERTMON,40,search,5984
connection_phase,SPVA_CERTMON,40,tcp_connect,11201
connection_phase,SPVA_CERTMON,40,validation,1474
connection_phase,SPVA_CERTMON,40,create_channel,12933
connection_phase,SPVA_CERTMON,40,total,31592
connection_phase,SPVA_CERTMON,41,search,27677
connection_phase,SPVA_CERTMON,41,tcp_connect,5111
connection_phase,SPVA_CERTMON,41,validation,322
connection_phase,SPVA_CERTMON,41,create_channel,12197
connection_phase,SPVA_CERTMON,41,total,45307
connection_phase,SPVA_CERTMON,42,search,2604
connection_phase,SPVA_CERTMON,42,tcp_connect,13620
connection_phase,SPVA_CERTMON,42,validation,1057
connection_phase,SPVA_CERTMON,42,create_channel,14148
connection_phase,SPVA_CERTMON,42,total,31429
connection_phase,SPVA_CERTMON,43,search,2440
connection_phase,SPVA_CERTMON,43,tcp_connect,12806
connection_phase,SPVA_CERTMON,43,validation,637
connection_phase,SPVA_CERTMON,43,create_channel,15281
connection_phase,SPVA_CERTMON,43,total,31164
connection_phase,SPVA_CERTMON,44,search,2245
connection_phase,SPVA_CERTMON,44,tcp_connect,13568
connection_phase,SPVA_CERTMON,44,validation,561
connection_phase,SPVA_CERTMON,44,create_channel,13410
connection_phase,SPVA_CERTMON,44,total,29784
connection_phase,SPVA_CERTMON,45,search,3416
connection_phase,SPVA_CERTMON,45,tcp_connect,12740
connection_phase,SPVA_CERTMON,45,validation,703
connection_phase,SPVA_CERTMON,45,create_channel,14243
connection_phase,SPVA_CERTMON,45,total,31102
connection_phase,SPVA_CERTMON,46,search,2795
connection_phase,SPVA_CERTMON,46,tcp_connect,11724
connection_phase,SPVA_CERTMON,46,validation,1234
connection_phase,SPVA_CERTMON,46,create_channel,13363
connection_phase,SPVA_CERTMON,46,total,29116
connection_phase,SPVA_CERTMON,47,search,2071
connection_phase,SPVA_CERTMON,47,tcp_connect,9741
connection_phase,SPVA_CERTMON,47,validation,506
connection_phase,SPVA_CERTMON,47,create_channel,14075
connection_phase,SPVA_CERTMON,47,total,26393
connection_phase,SPVA_CERTMON,48,search,2386
connection_phase,SPVA_CERTMON,48,tcp_connect,17719
connection_phase,SPVA_CERTMON,48,validation,952
connection_phase,SPVA_CERTMON,48,create_channel,12851
connection_phase,SPVA_CERTMON,48,total,33908
connection_phase,SPVA_CERTMON,49,search,5580
connection_phase,SPVA_CERTMON,49,tcp_connect,13018
connection_phase,SPVA_CERTMON,49,validation,908
connection_phase,SPVA_CERTMON,49,create_channel,12966
connection_phase,SPVA_CERTMON,49,total,32472
connection_phase,SPVA_CERTMON,50,search,4818
connection_phase,SPVA_CERTMON,50,tcp_connect,14526
connection_phase,SPVA_CERTMON,50,validation,1073
connection_phase,SPVA_CERTMON,50,create_channel,13506
connection_phase,SPVA_CERTMON,50,total,33923
